language,lemma,pos,ipa,frequency_rank,level,extra
en,posts,,,250,A2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,extremely,,,251,A2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,relationship,,,252,A2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,names,,,253,A2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,blanching,,,254,A2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,highly,,,255,A2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,ways,,,256,A2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,families,,,257,A2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,celebrated,,,258,A2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,service,,,259,A2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,ahead,,,260,A2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,officer,,,261,A2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,taking,,,262,A2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,article,,,263,A2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,november,,,264,A2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,clocks,,,265,A2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,security,,,266,A2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,accompanying,,,267,A2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,destination,,,268,A2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,baby,,,269,A2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,easier,,,270,A2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,based,,,271,A2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,everyday,,,272,A2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,expressions,,,273,A2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,usage,,,274,A2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,situations,,,275,A2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,level,,,276,A2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,life,,,277,A2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,native,,,278,A2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,early,,,279,A2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,simply,,,280,A2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,put,,,281,A2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,particular,,,282,A2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,individual,,,283,A2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,although,,,284,A2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,considered,,,285,A2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,becomes,,,286,A2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,read,,,287,A2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,school,,,288,A2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,technique,,,289,A2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,avoid,,,290,A2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,group,,,291,A2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,ensure,,,292,A2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,simple,,,293,A2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,fun,,,294,A2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,regular,,,295,A2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,state,,,296,A2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,equal,,,297,A2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,inches,,,298,A2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,cut,,,299,A2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,precise,,,300,A2,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,every,,,301,B1,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,pass,,,302,B1,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,fundamental,,,303,B1,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,dimensions,,,304,B1,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,liquids,,,305,B1,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,systems,,,306,B1,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,milk,,,307,B1,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,liters,,,308,B1,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,larger,,,309,B1,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,water,,,310,B1,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,number,,,311,B1,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,break,,,312,B1,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,december,,,313,B1,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,midnight,,,314,B1,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,flight,,,315,B1,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,scheduled,,,316,B1,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,close,,,317,B1,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,include,,,318,B1,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,letter,,,319,B1,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,complementary,,,320,B1,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,binary,,,321,B1,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,scale,,,322,B1,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,opposites,,,323,B1,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,away,,,324,B1,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,unlike,,,325,B1,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,little,,,326,B1,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,realizing,,,327,B1,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,ask,,,328,B1,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,cream,,,329,B1,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,fry,,,330,B1,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,ice,,,331,B1,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,soak,,,332,B1,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,ingredients,,,333,B1,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,acidic,,,334,B1,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,solution,,,335,B1,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,leave,,,336,B1,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,merry,,,337,B1,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,parade,,,338,B1,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,men,,,339,B1,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,comes,,,340,B1,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,together,,,341,B1,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,ever,,,342,B1,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,call,,,343,B1,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,witness,,,344,B1,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,court,,,345,B1,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,public,,,346,B1,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,evidence,,,347,B1,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,summer,,,348,B1,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,providing,,,349,B1,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,vehicle,,,350,B1,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,logistics,,,351,B1,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,internet,,,352,B1,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,games,,,353,B1,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,month,,,354,B1,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,earth,,,355,B1,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,modern,,,356,B1,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,rules,,,357,B1,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,explore,,,358,B1,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,support,,,359,B1,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,professional,,,360,B1,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,american,,,361,B1,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,british,,,362,B1,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,helps,,,363,B1,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,learners,,,364,B1,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,spoken,,,365,B1,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,phrases,,,366,B1,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,conversations,,,367,B1,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,however,,,368,B1,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,knowing,,,369,B1,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,success,,,370,B1,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,far,,,371,B1,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,learned,,,372,B1,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
en,against,,,373,B1,"{""source"": ""7esl_live_crawl"", ""source_url"": ""https://7esl.com/vocabulary/"", ""source_license"": ""verify_terms_before_production"", ""dataset"": ""live crawl token frequency"", ""crawled_at"": 1776530734}"
